logged_at_parsed,contract_ticker,logged_at,decision_time,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,resolved_yes,would_win,would_pnl,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,agree,p_sol,be,would_win_bf,would_pnl_bf,yw
2026-04-16 02:04:56+00:00,KXSOLD-26APR1523-T84.9999,2026-04-16 02:04:56+00:00,2026-04-16 02:00,2026-04-16T03:00:00Z,84.97,85.0,0.0381,0.495,real,0.485386,0.0366,0.00059434,0.00070427,0.00410081,0.1717,0.15,0.00206289,0.0,-1.0,0.0,1.0,0.0,-0.0309,2.0,0.0,0.2217,-1.0,0.00010233,0.0,0.0,0.0,-1.0,-1.0,0.1204,False,False,-1.0,0.0,47.44,39.74,False,1.0,bullish,0.0,0.0,0.063886,0.031388,trade,yes,False,False,36.0,55.02,,0.126507,0.05,50.0,1000.0,True,True,51.01,1.0,0.0,0.5882,0.1888,0.0236,0.1769,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5015338652744716,0.495,True,51.01,2026-W16
2026-04-16 13:12:31+00:00,KXSOLD-26APR1610-T85.9999,2026-04-16 13:12:31+00:00,2026-04-16 13:00,2026-04-16T14:00:00Z,85.69,86.0,0.3646,0.245,real,0.155536,1.013,0.00039413,0.00052457,0.00076529,0.6854,0.21,0.00062086,0.0,-1.0,0.0,4.0,-1.0,-0.1008,2.0,0.0,0.1372,-1.0,7.266e-05,0.0,1.0,-1.0,-2.0,-2.0,0.568,False,False,-1.0,-1.0,100.0,89.17,False,1.0,bullish,0.0,0.0,0.131516,0.109473,trade,no,False,False,43.0,47.45,,0.536799,0.05,50.0,1000.0,False,True,16.23,0.0,-10.0,0.452,0.4222,0.1872,0.1052,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4990884835010268,0.755,True,16.23,2026-W16
2026-04-16 13:53:43+00:00,KXSOLD-26APR1610-T84.9999,2026-04-16 13:53:43+00:00,2026-04-16 13:00,2026-04-16T14:00:00Z,84.78,85.0,0.2594,0.905,real,0.229488,0.7405,0.00116898,0.00152145,,,0.19,0.00152145,0.0,1.0,2.0,1.0,1.0,0.1295,2.0,-1.0,0.8906,-1.0,7.796e-05,0.0,0.0,0.0,1.0,1.0,-0.4772,False,False,1.0,1.0,1.45,54.51,True,0.0,neutral,0.0,0.0,0.725421,0.700107,trade,no,False,False,43.0,6.25,,0.80157,0.05,50.0,1000.0,False,True,476.32,0.0,8.0,0.548,-1.4868,-0.946,-0.8766,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4990884835010268,0.0949999999999999,True,476.32,2026-W16
2026-04-16 14:01:06+00:00,KXSOLD-26APR1611-T84.9999,2026-04-16 14:01:06+00:00,2026-04-16 14:00,2026-04-16T15:00:00Z,84.68,85.0,0.3837,0.41,real,0.370224,0.3313,0.0015236,0.00223117,0.00219404,1.0169,0.22,0.00221632,0.0,-1.0,0.0,1.0,0.0,0.0784,2.0,0.0,0.7486,-1.0,7.615e-05,-1.0,0.0,0.0,1.0,1.0,-0.4669,False,False,1.0,0.0,40.09,47.93,False,0.0,neutral,0.0,0.0,0.093574,0.063433,trade,no,False,False,41.0,58.84,,0.228229,0.05,50.0,1000.0,True,False,-50.0,0.0,1.0,0.5172,-1.4644,-0.6911,0.474,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4827888078894814,0.5900000000000001,False,-50.0,2026-W16
2026-04-16 16:33:52+00:00,KXSOLD-26APR1613-T85.9999,2026-04-16 16:33:52+00:00,2026-04-16 16:00,2026-04-16T17:00:00Z,86.41,86.0,-0.4688,0.74,real,0.800419,-0.8431,0.00151524,0.00102352,0.00143015,0.7157,0.06,0.00118617,-1.0,-1.0,0.0,3.0,0.0,-0.0065,2.0,0.0,0.7229,-1.0,9.568e-05,1.0,1.0,-1.0,-2.0,-2.0,1.6201,False,False,-1.0,-1.0,89.1,89.82,True,1.0,bullish,0.0,0.0,0.071656,0.043188,trade,yes,False,False,42.0,26.09,,0.2756,0.05,50.0,1000.0,True,True,17.57,4.0,-8.0,0.461,-0.1842,-0.1037,-0.0691,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5015338652744716,0.74,True,17.57,2026-W16
2026-04-16 17:15:35+00:00,KXSOLD-26APR1614-T85.9999,2026-04-16 17:15:35+00:00,2026-04-16 17:00,2026-04-16T18:00:00Z,85.78,86.0,0.2593,0.415,real,0.373891,0.3216,0.00112567,0.00098296,0.0018106,0.5429,0.07,0.00131402,-1.0,-1.0,0.0,1.0,0.0,0.0093,2.0,0.0,0.4004,-1.0,9.903e-05,0.0,0.0,0.0,0.0,0.0,0.5995,False,False,1.0,0.0,58.7,60.17,False,0.0,bullish,0.0,0.0,0.095049,0.064818,trade,no,False,False,42.0,44.37,,0.229034,0.05,50.0,1000.0,True,False,-50.0,0.0,-1.0,0.4583,-0.5445,-0.1628,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4741620996529987,0.585,False,-50.0,2026-W16
2026-04-16 18:02:28+00:00,KXSOLD-26APR1615-T86.9999,2026-04-16 18:02:28+00:00,2026-04-16 18:00,2026-04-16T19:00:00Z,86.78,87.0,0.2563,0.395,real,0.399169,0.2555,0.00092574,0.00119387,0.00126759,0.9418,0.07,0.00122336,0.0,-1.0,0.0,3.0,0.0,-0.0113,2.0,-1.0,0.805,-1.0,9.918e-05,0.0,1.0,-1.0,-2.0,-2.0,1.539,False,False,-1.0,-1.0,86.76,78.03,False,1.0,bullish,0.0,0.0,0.048111,0.017252,trade,no,False,False,43.0,57.49,,0.1218,0.05,50.0,1000.0,True,False,-50.0,4.0,-9.0,0.461,0.708,0.5446,0.1385,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4513601670777161,0.605,False,-50.0,2026-W16
2026-04-16 18:36:48+00:00,KXSOLD-26APR1615-T87.9999,2026-04-16 18:36:48+00:00,2026-04-16 18:00,2026-04-16T19:00:00Z,87.68,88.0,0.362,0.345,real,0.338419,0.4168,0.00136007,0.00116606,0.00188195,0.6196,0.09,0.00145242,-1.0,-1.0,0.0,4.0,-1.0,-0.1424,2.0,1.0,1.0,-1.0,9.227e-05,0.0,1.0,-1.0,-2.0,-2.0,1.8671,False,False,-1.0,-1.0,100.0,95.05,False,1.0,bullish,0.0,0.0,0.056618,0.027253,trade,no,False,False,44.0,23.17,,0.16411,0.05,50.0,1000.0,True,False,-50.0,4.0,-13.0,0.461,0.8863,0.1142,0.1142,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4513601670777161,0.655,False,-50.0,2026-W16
2026-04-16 18:55:31+00:00,KXSOLD-26APR1615-T88.9999,2026-04-16 18:55:31+00:00,2026-04-16 18:00,2026-04-16T19:00:00Z,88.75,89.0,0.2844,0.295,real,0.304429,0.5117,0.00154062,0.00165677,0.00249925,0.6629,0.29,0.00199376,-1.0,-1.0,0.0,3.0,0.0,-0.0116,2.0,1.0,0.8218,-1.0,9.9e-05,0.0,1.0,-1.0,-2.0,-2.0,2.434,False,False,-1.0,-1.0,97.49,96.61,False,1.0,bullish,0.0,0.0,0.038943,0.010609,trade,no,False,False,47.0,4.45,,0.132011,0.05,50.0,1000.0,True,False,-50.0,5.0,-14.0,0.461,1.5077,0.9084,0.5772,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4513601670777161,0.7050000000000001,False,-50.0,2026-W16
2026-04-16 19:08:00+00:00,KXSOLD-26APR1616-T88.9999,2026-04-16 19:08:00+00:00,2026-04-16 19:00,2026-04-16T20:00:00Z,88.77,89.0,0.2562,0.385,real,0.365506,0.3438,0.00132134,0.00091131,0.00121381,0.7508,0.07,0.00103231,-1.0,0.0,1.0,3.0,1.0,0.111,2.0,0.0,0.7278,-1.0,9.7e-05,1.0,1.0,-1.0,-2.0,-2.0,2.5227,False,False,-1.0,-1.0,96.39,97.24,True,1.0,bullish,0.0,0.0,0.070645,0.040558,trade,no,False,False,94.0,51.97,,0.183494,0.05,50.0,1000.0,True,False,-50.0,5.0,-12.0,0.461,1.5641,0.1013,-0.0674,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4723671122741411,0.615,False,-50.0,2026-W16
2026-04-16 19:33:02+00:00,KXSOLD-26APR1617-T89.9999,2026-04-16 19:33:02+00:00,2026-04-16 19:00,2026-04-16T21:00:00Z,89.43,90.0,0.6401,0.235,real,0.225005,0.7554,0.00114056,0.00067008,0.0009471,0.7075,0.15,0.00078089,-1.0,-1.0,0.0,3.0,0.0,-0.047,2.0,0.0,0.2944,-1.0,9.108e-05,1.0,1.0,-1.0,-2.0,-2.0,2.676,False,False,-1.0,-1.0,94.78,96.27,True,1.0,bullish,0.0,0.0,0.053257,0.027848,trade,no,False,False,96.0,86.94,,0.226628,0.05,50.0,1000.0,False,True,15.36,5.0,-12.0,0.461,0.4156,0.4495,0.213,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4723671122741411,0.765,True,15.36,2026-W16
2026-04-16 19:40:18+00:00,KXSOLD-26APR1616-T89.9999,2026-04-16 19:40:18+00:00,2026-04-16 19:00,2026-04-16T20:00:00Z,89.61,90.0,0.4323,0.22,real,0.167735,0.9632,0.00104372,0.00061135,0.00125987,0.4852,0.08,0.00087076,-1.0,-1.0,0.0,4.0,-1.0,-0.2897,2.0,0.0,0.2761,-1.0,9.148e-05,1.0,1.0,-1.0,-2.0,-2.0,2.7384,False,False,-1.0,-1.0,96.34,96.8,True,1.0,bullish,0.0,0.0,0.090671,0.067789,trade,no,False,False,96.0,19.66,,0.412142,0.05,50.0,1000.0,True,False,-50.0,5.0,-12.0,0.461,0.5056,0.2466,0.1119,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4723671122741411,0.78,False,-50.0,2026-W16
2026-04-16 21:05:42+00:00,KXSOLD-26APR1618-T88.9999,2026-04-16 21:05:42+00:00,2026-04-16 21:00,2026-04-16T22:00:00Z,89.36,89.0,-0.403,0.705,real,0.794677,-0.8228,0.00093671,0.00052875,0.00101728,0.5198,0.29,0.00072416,-1.0,-1.0,0.0,2.0,0.0,0.0786,2.0,0.0,0.0992,-1.0,8.319e-05,-1.0,0.0,0.0,-1.0,-1.0,1.9666,False,False,0.0,-1.0,76.04,77.5,True,1.0,bullish,0.0,0.0,0.045726,0.016167,trade,yes,False,False,46.0,54.27,,0.155002,0.05,50.0,1000.0,False,False,-50.0,4.0,-8.0,0.461,-0.2788,-0.1563,-0.1563,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5055038492657484,0.705,False,-50.0,2026-W16
2026-04-16 22:00:56+00:00,KXSOLD-26APR1619-T88.9999,2026-04-16 22:00:56+00:00,2026-04-16 22:00,2026-04-16T23:00:00Z,89.05,89.0,-0.0563,0.54,real,0.548444,-0.1217,0.00071326,0.0006038,0.00072925,0.828,0.16,0.00065398,-1.0,-1.0,0.0,1.0,0.0,-0.0269,2.0,0.0,0.1362,-1.0,8.6e-05,0.0,0.0,0.0,-1.0,-1.0,1.4589,False,False,1.0,0.0,44.66,50.87,False,0.0,bullish,0.0,0.0,0.133347,0.100959,trade,yes,False,False,44.0,59.04,,0.289885,0.05,50.0,1000.0,True,True,42.59,4.0,-1.0,0.6441,0.3154,-0.0224,0.0899,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.502123904238023,0.54,True,42.59,2026-W16
2026-04-16 23:05:37+00:00,KXSOLD-26APR1620-T88.9999,2026-04-16 23:05:37+00:00,2026-04-16 23:00,2026-04-17T00:00:00Z,89.04,89.0,-0.0422,0.5,real,0.554625,-0.1374,0.00050401,0.00045341,,,0.02,0.00045341,0.0,0.0,1.0,1.0,0.0,0.0327,2.0,0.0,0.1807,-1.0,8.5e-05,0.0,0.0,0.0,-1.0,-1.0,1.0525,False,False,1.0,1.0,9.52,16.27,True,0.0,bullish,0.0,0.0,0.302668,0.270168,trade,yes,False,False,45.0,54.35,,0.605335,0.05,50.0,1000.0,True,True,50.0,4.0,1.0,0.7791,-0.1796,-0.202,-0.0337,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5108088015119221,0.5,True,50.0,2026-W16
2026-04-17 00:01:13+00:00,KXSOLD-26APR1621-T88.9999,2026-04-17 00:01:13+00:00,2026-04-17 00:00,2026-04-17T01:00:00Z,89.18,89.0,-0.1992,0.63,real,0.762416,-0.7141,0.00042111,0.00027627,0.00078384,0.3525,0.22,0.0004793,0.0,-1.0,0.0,1.0,0.0,-0.009,2.0,0.0,0.0105,-1.0,0.0001,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,0.0,36.59,27.38,False,1.0,bullish,0.0,0.0,0.285996,0.254679,trade,yes,False,False,46.0,58.73,,0.772963,0.05,50.0,1000.0,False,False,-50.0,4.0,1.0,0.7791,0.1574,0.0449,0.0449,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5182653500901064,0.63,False,-50.0,2026-W16
2026-04-17 00:09:37+00:00,KXSOLD-26APR1621-T87.9999,2026-04-17 00:09:37+00:00,2026-04-17 00:00,2026-04-17T01:00:00Z,88.91,88.0,-1.0264,0.855,real,0.987516,-2.2419,0.00047984,0.00050621,0.00137423,0.3684,0.29,0.00085342,0.0,-1.0,0.0,1.0,0.0,0.0935,2.0,0.0,0.0252,-1.0,0.0001,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,0.0,26.83,24.13,False,0.0,bullish,0.0,0.0,0.115,0.091322,trade,yes,False,False,45.0,50.34,,0.793103,0.05,50.0,1000.0,True,True,8.48,4.0,1.0,0.7791,-0.1794,-0.0449,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5182653500901064,0.855,True,8.48,2026-W16
2026-04-17 01:05:13+00:00,KXSOLD-26APR1622-T88.9999,2026-04-17 01:05:13+00:00,2026-04-17 01:00,2026-04-17T02:00:00Z,88.86,89.0,0.1546,0.425,real,0.341855,0.4074,0.00058947,0.00052017,0.0011042,0.4711,0.19,0.00075378,0.0,-1.0,0.0,1.0,0.0,-0.059,2.0,0.0,0.0139,-1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.079,False,False,0.0,0.0,27.54,16.86,False,0.0,bullish,0.0,0.0,0.135484,0.103378,trade,yes,False,False,45.0,54.74,,0.235625,0.05,50.0,1000.0,False,False,-50.0,2.0,1.0,0.725,0.0563,0.1126,0.0563,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5077024010090131,0.425,False,-50.0,2026-W16
2026-04-17 02:03:56+00:00,KXSOLD-26APR1623-T87.9999,2026-04-17 02:03:56+00:00,2026-04-17 02:00,2026-04-17T03:00:00Z,88.31,88.0,-0.3483,0.715,real,0.77691,-0.7618,0.00099805,0.00095274,0.00082065,1.161,0.23,0.00089991,0.0,-1.0,0.0,1.0,0.0,-0.0361,2.0,1.0,0.9953,-1.0,9.467e-05,-1.0,0.0,0.0,0.0,0.0,0.0796,False,False,1.0,0.0,29.92,19.64,True,0.0,bullish,0.0,0.0,0.107619,0.078354,trade,yes,False,False,44.0,56.03,,0.377609,0.05,50.0,1000.0,False,False,-50.0,1.0,0.0,0.5882,0.0227,0.3296,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5228264195480101,0.715,False,-50.0,2026-W16
2026-04-17 03:02:41+00:00,KXSOLD-26APR1700-T87.9999,2026-04-17 03:02:41+00:00,2026-04-17 03:00,2026-04-17T04:00:00Z,87.86,88.0,0.1621,0.365,real,0.253059,0.6649,0.00064694,0.00037544,0.00061998,0.6056,0.21,0.00047325,0.0,0.0,1.0,1.0,0.0,-0.0105,2.0,-1.0,0.8962,-1.0,0.0001,0.0,0.0,0.0,1.0,1.0,-0.3604,False,False,1.0,1.0,16.46,18.14,False,0.0,bullish,0.0,0.0,0.045349,0.014124,trade,yes,False,False,39.0,57.29,,0.071415,0.035708,35.71,1000.0,False,False,-35.71,1.0,3.0,0.6832,0.2968,-0.0455,-0.0455,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5020316370254905,0.365,False,-35.71,2026-W16
2026-04-17 06:06:13+00:00,KXSOLD-26APR1703-T87.9999,2026-04-17 06:06:13+00:00,2026-04-17 06:00,2026-04-17T07:00:00Z,87.62,88.0,0.4278,0.145,real,0.034923,1.8129,0.00041142,0.00042039,0.00055034,0.7639,0.11,0.00047237,0.0,0.0,1.0,1.0,0.0,-0.0321,2.0,-1.0,1.0,-1.0,7.711e-05,-1.0,0.0,0.0,1.0,1.0,-0.4372,False,False,1.0,1.0,0.0,1.47,False,0.0,neutral,0.0,0.0,0.115,0.097963,trade,no,False,False,39.0,53.75,,0.793103,0.05,50.0,1000.0,False,True,8.48,-1.0,5.0,0.5146,-0.194,-0.0114,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4924488815682633,0.855,True,8.48,2026-W16
2026-04-17 08:33:59+00:00,KXSOLD-26APR1705-T88.9999,2026-04-17 08:33:59+00:00,2026-04-17 08:00,2026-04-17T09:00:00Z,88.62,89.0,0.423,0.135,real,0.050347,1.6415,0.00048922,0.00050053,0.00075083,0.6666,0.19,0.00060065,0.0,-1.0,0.0,4.0,-1.0,-0.1595,2.0,0.0,0.6912,-1.0,8.454e-05,0.0,1.0,-1.0,-2.0,-2.0,0.6947,False,False,-1.0,-1.0,94.39,96.26,True,0.0,bullish,0.0,0.0,0.105,0.087963,trade,no,False,False,41.0,25.98,,0.777778,0.05,50.0,1000.0,False,True,7.8,2.0,-7.0,0.464,0.3288,0.1131,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4910717202647286,0.865,True,7.8,2026-W16
2026-04-17 09:06:29+00:00,KXSOLD-26APR1706-T88.9999,2026-04-17 09:06:29+00:00,2026-04-17 09:00,2026-04-17T10:00:00Z,88.76,89.0,0.2675,0.37,real,0.278441,0.5875,0.0007095,0.00062971,0.00110071,0.5721,0.24,0.00081811,1.0,-1.0,0.0,2.0,0.0,0.0036,2.0,0.0,0.4828,0.0,4.362e-05,0.0,1.0,-1.0,-2.0,-2.0,1.1031,False,False,-1.0,-1.0,95.17,94.75,False,0.0,bullish,0.0,0.0,0.121064,0.092976,trade,no,False,False,39.0,53.47,,0.327199,0.05,50.0,1000.0,False,True,29.37,2.0,-7.0,0.464,0.2143,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4832938230806242,0.63,True,29.37,2026-W16
2026-04-17 10:04:03+00:00,KXSOLD-26APR1707-T87.9999,2026-04-17 10:04:03+00:00,2026-04-17 10:00,2026-04-17T11:00:00Z,88.68,88.0,-0.7669,0.855,real,0.967882,-1.8505,0.00150001,0.00057148,0.00097312,0.5873,0.29,0.00073214,1.0,-1.0,0.0,0.0,0.0,-0.0307,2.0,0.0,0.2948,0.0,3.525e-05,0.0,0.0,0.0,-1.0,-1.0,0.8508,False,False,0.0,0.0,50.9,47.64,False,0.0,bullish,0.0,0.0,0.115,0.091322,trade,yes,False,False,40.0,55.9,,0.793103,0.05,50.0,1000.0,False,False,-50.0,2.0,-1.0,0.5333,0.1921,0.1129,0.1129,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5121798376549529,0.855,False,-50.0,2026-W16
2026-04-17 11:03:43+00:00,KXSOLD-26APR1708-T87.9999,2026-04-17 11:03:43+00:00,2026-04-17 11:00,2026-04-17T12:00:00Z,87.78,88.0,0.2477,0.345,real,0.232262,0.7314,0.00092149,0.0004376,0.0008269,0.5292,0.21,0.00059332,1.0,0.0,1.0,0.0,0.0,-0.0396,2.0,-1.0,0.886,0.0,2.937e-05,0.0,0.0,0.0,0.0,0.0,-0.3832,False,False,1.0,1.0,8.21,5.48,True,-1.0,neutral,0.0,0.0,0.074336,0.045518,trade,no,False,False,37.0,56.25,,0.215468,0.05,50.0,1000.0,True,False,-50.0,0.0,9.0,0.548,-0.2506,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4862449303341217,0.655,False,-50.0,2026-W16
2026-04-17 13:03:12+00:00,KXSOLD-26APR1710-T88.9999,2026-04-17 13:03:12+00:00,2026-04-17 13:00,2026-04-17T14:00:00Z,88.75,89.0,0.2872,0.375,real,0.314503,0.4831,0.00062841,0.00076692,0.00119469,0.6419,0.19,0.00093803,-1.0,-1.0,0.0,2.0,0.0,0.0129,2.0,1.0,0.9384,0.0,1.358e-05,0.0,1.0,-1.0,-2.0,-2.0,1.0487,False,False,-1.0,-1.0,100.0,69.56,False,0.0,bullish,0.0,0.0,0.192745,0.167312,trade,no,False,False,39.0,56.77,,0.513986,0.05,50.0,1000.0,True,False,-50.0,2.0,-5.0,0.3359,0.6341,0.0,0.1691,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4726008056406398,0.625,False,-50.0,2026-W16
