logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,p_eth,week,yw,be,agree,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon
2026-04-30 19:12:39+00:00,2026-04-30 19:00,KXETHD-26APR3016-T2259.99,2026-04-30T20:00:00Z,2263.08,2259.99,-0.1365,0.68,real,0.746479,-0.5089,0.00051951,0.00045348,0.00042481,1.0675,0.04,0.00046476,0.0,-1.0,0.0,2.0,-1.0,-0.117,2.0,0.0,0.3084,0.0,4.247e-05,0.0,0.0,0.0,-1.0,-1.0,0.2797,False,False,-1.0,-1.0,81.57,52.66,False,0.0,bearish,0.0,0.0,0.066479,0.036247,trade,yes,False,False,57.0,47.29,,0.207746,0.05,30.0,600.0,0.0,-1.0,0.4842,0.2888,0.1167,0.1127,False,,True,True,14.12,2026-04-30 19:12:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5067115334846772,18,2026-W18,0.68,True,0.011756935618310977,0.00020084962621202452,0.9880422147554767,0.5262382707600778,1.8888090730566125,0.6324287956941058
2026-05-01 00:04:04+00:00,2026-05-01 00:00,KXETHD-26APR3021-T2259.99,2026-05-01T01:00:00Z,2261.61,2259.99,-0.0715,0.43,real,0.626794,-0.436,0.00034796,0.00036581,,,0.01,0.00036581,0.0,-1.0,0.0,2.0,-1.0,-0.1556,2.0,0.0,0.6842,-1.0,5.643e-05,0.0,0.0,0.0,0.0,0.0,,False,False,-1.0,0.0,78.0,53.56,False,0.0,bearish,0.0,0.0,0.181794,0.149637,trade,yes,False,False,37.0,55.89,,0.318937,0.05,30.0,600.0,0.0,0.0,0.5125,0.2143,0.1722,0.1722,False,,False,False,-30.0,2026-05-01 00:04:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5109709238532985,18,2026-W18,0.43,True,0.08788457579031568,0.0002121151829699343,0.9119033090267251,0.5189844779224873,0.9269193587187168,0.6326927754804217
2026-05-01 03:21:54+00:00,2026-05-01 03:00,KXETHD-26MAY0100-T2299.99,2026-05-01T04:00:00Z,2287.71,2299.99,0.5369,0.17,real,0.046693,0.8871,0.00067116,0.00101168,0.00090968,1.1121,0.01,0.0009785,0.0,0.0,1.0,2.0,1.0,0.155,2.0,-1.0,0.9254,0.0,-5.9e-06,0.0,1.0,-1.0,-2.0,-2.0,0.7729,False,False,-1.0,-1.0,88.52,87.63,False,1.0,bearish,0.0,0.0,0.123307,0.105191,trade,no,False,False,38.0,38.06,,0.725333,0.05,30.0,600.0,1.0,-11.0,0.464,0.946,0.8268,0.8579,True,,False,True,6.14,2026-05-01 03:21:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4737454249128537,18,2026-W18,0.83,True,0.9999672267242932,9.69954103467357e-07,3.180332159693657e-05,0.5320452085364469,2.9672511495451026,0.8292261132728047
2026-05-01 04:07:42+00:00,2026-05-01 04:00,KXETHD-26MAY0101-T2289.99,2026-05-01T05:00:00Z,2282.76,2289.99,0.3167,0.22,real,0.079038,1.0451,0.00084807,0.00048549,0.00056643,0.8571,0.06,0.00055069,0.0,-1.0,0.0,2.0,-1.0,-0.118,2.0,-1.0,0.8106,0.0,-7.31e-06,1.0,1.0,-1.0,-2.0,-2.0,0.4607,False,False,-1.0,0.0,68.57,72.32,False,1.0,bearish,0.0,0.0,0.140962,0.120867,trade,no,False,False,42.0,52.25,,0.640736,0.05,30.0,600.0,1.0,-2.0,0.567,-0.2159,-0.1203,-0.0648,False,,False,True,8.46,2026-05-01 04:07:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4901769160778146,18,2026-W18,0.78,True,0.9999999411614926,5.8778256637535e-08,6.026179081793719e-11,0.7099975670814992,3.247012321974638,0.7016861219195825
2026-05-01 05:06:21+00:00,2026-05-01 05:00,KXETHD-26MAY0102-T2289.99,2026-05-01T06:00:00Z,2283.75,2289.99,0.2732,0.13,real,0.029243,1.0593,0.0003796,0.00046314,0.00033081,1.4,0.03,0.00041874,0.0,0.0,1.0,1.0,1.0,0.163,2.0,0.0,0.6481,0.0,1.24e-06,0.0,1.0,-1.0,-2.0,-2.0,0.5184,False,False,-1.0,0.0,72.12,59.87,False,1.0,bearish,0.0,0.0,0.1,0.082963,trade,no,False,False,40.0,53.6,,0.769231,0.05,30.0,600.0,1.0,-5.0,0.4406,0.2685,0.2685,0.2654,False,,False,True,4.48,2026-05-01 05:06:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47641989283393,18,2026-W18,0.87,True,0.9999999607365745,3.9244969713461475e-08,1.846044275635577e-11,0.6812415946010653,3.6053324878803346,0.8164721141374796
2026-05-01 06:08:18+00:00,2026-05-01 06:00,KXETHD-26MAY0103-T2289.99,2026-05-01T07:00:00Z,2283.45,2289.99,0.2862,0.14,real,0.01,1.8367,0.00023238,0.00018556,0.00036886,0.5031,0.08,0.00028547,1.0,-1.0,0.0,1.0,0.0,-0.0663,2.0,0.0,0.562,0.0,5.6e-07,0.0,1.0,-1.0,-2.0,-2.0,0.4799,False,False,0.0,0.0,69.55,68.28,False,1.0,bearish,0.0,0.0,0.11,0.092963,trade,no,False,False,40.0,51.43,,0.785714,0.05,30.0,600.0,1.0,-2.0,0.567,0.1143,0.0127,0.049,False,,False,True,4.88,2026-05-01 06:08:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4901769160778146,18,2026-W18,0.86,True,0.9999994858901189,2.7819794033313767e-07,2.3591192708115132e-07,0.6503502151007691,3.214244063452586,0.6694768698659773
2026-05-01 08:12:00+00:00,2026-05-01 08:00,KXETHD-26MAY0105-T2289.99,2026-05-01T09:00:00Z,2281.67,2289.99,0.3646,0.17,real,0.015385,1.6717,0.0003005,0.00021526,0.00055086,0.3908,0.12,0.00041371,1.0,-1.0,0.0,1.0,-1.0,-0.1549,2.0,0.0,0.7659,0.0,4.708e-05,0.0,0.0,0.0,-1.0,-1.0,0.2379,False,False,0.0,0.0,49.9,43.73,False,1.0,bearish,0.0,0.0,0.14,0.122963,trade,no,False,False,40.0,47.95,,0.823529,0.05,30.0,600.0,1.0,0.0,0.5963,0.1454,-0.0338,0.0,False,,False,True,6.14,2026-05-01 08:12:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4758497357561369,18,2026-W18,0.83,True,0.9999998142966321,1.7425753094095973e-07,1.1445825524354875e-08,0.5884754696663663,2.9345150469235364,0.82576740164289
2026-05-01 09:08:15+00:00,2026-05-01 09:00,KXETHD-26MAY0106-T2289.99,2026-05-01T10:00:00Z,2283.94,2289.99,0.2647,0.19,real,0.051642,1.0894,0.00042288,0.0004295,0.0004188,1.0256,0.05,0.00044405,1.0,-1.0,0.0,2.0,0.0,-0.0748,2.0,0.0,0.3057,0.0,1.93e-06,0.0,1.0,-1.0,-2.0,-2.0,0.4411,False,False,0.0,-1.0,80.31,81.36,False,1.0,bearish,0.0,0.0,0.138358,0.11993,trade,no,False,False,40.0,51.71,,0.7282,0.05,30.0,600.0,1.0,-2.0,0.567,0.0302,-0.0083,-0.0944,False,,False,True,7.04,2026-05-01 09:08:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4877651119024691,18,2026-W18,0.81,True,0.9999968625275293,4.7301111132975986e-07,2.664461355318059e-06,0.5705403939651533,2.4623237077192206,0.7300043233895336
2026-05-01 11:21:10+00:00,2026-05-01 11:00,KXETHD-26MAY0108-T2289.99,2026-05-01T12:00:00Z,2286.58,2289.99,0.1493,0.18,real,0.075022,1.1424,0.0002344,0.00023792,0.0002617,0.9091,0.01,0.00024964,0.0,-1.0,0.0,2.0,0.0,0.0249,2.0,0.0,0.0419,0.0,-8.6e-06,0.0,1.0,-1.0,-2.0,-2.0,0.4944,False,False,-1.0,-1.0,85.12,68.08,False,1.0,neutral,0.0,0.0,0.104978,0.08512,trade,no,False,False,40.0,38.78,,0.583209,0.05,30.0,600.0,1.0,-5.0,0.4406,0.2539,0.1489,0.0674,False,,False,True,6.59,2026-05-01 11:21:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4740319766069039,18,2026-W18,0.8200000000000001,True,0.9999997763423459,1.9517884623697674e-07,2.8478814161275725e-08,0.5110382023922542,1.8761928075046952,0.7727498756837328
2026-05-01 12:01:33+00:00,2026-05-01 12:00,KXETHD-26MAY0109-T2289.99,2026-05-01T13:00:00Z,2285.91,2289.99,0.1783,0.28,real,0.102555,0.7953,0.00054445,0.00035442,0.00040001,0.886,0.03,0.00038573,1.0,-1.0,0.0,1.0,0.0,0.0492,2.0,1.0,0.8486,0.0,-1.393e-05,0.0,1.0,-1.0,-2.0,-2.0,0.4323,False,False,0.0,0.0,61.87,57.48,False,1.0,neutral,0.0,0.0,0.177445,0.156003,trade,no,False,False,40.0,58.39,,0.633734,0.05,30.0,600.0,0.0,-2.0,0.4797,0.0643,0.0954,0.0954,False,,True,False,-30.0,2026-05-01 12:01:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4725401082325385,18,2026-W18,0.72,True,0.9999996636409205,1.7867530290092916e-07,1.5768377350016874e-07,0.4947212693071314,2.7947518821594053,0.8451711803781351
2026-05-01 12:26:00+00:00,2026-05-01 12:00,KXETHD-26MAY0109-T2309.99,2026-05-01T13:00:00Z,2303.7,2309.99,0.2731,0.18,real,0.06706,0.6669,0.00061411,0.00062964,0.00051131,1.2314,0.05,0.00060502,1.0,-1.0,0.0,2.0,0.0,0.087,2.0,0.0,0.5426,0.0,-1.849e-05,0.0,1.0,-1.0,-2.0,-2.0,1.0863,False,False,-1.0,-1.0,99.34,76.89,False,1.0,neutral,0.0,0.0,0.11294,0.093561,trade,no,False,False,41.0,33.95,,0.627447,0.05,30.0,600.0,0.0,-12.0,0.461,0.8883,0.5283,0.227,False,,False,True,6.59,2026-05-01 12:26:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4725401082325385,18,2026-W18,0.8200000000000001,True,0.9999996636409205,1.7867530290092916e-07,1.5768377350016874e-07,0.4947212693071314,2.7947518821594053,0.8451711803781351
2026-05-01 13:00:01+00:00,2026-05-01 12:00,KXETHD-26MAY0110-T2309.99,2026-05-01T14:00:00Z,2301.41,2309.99,0.373,0.24,real,0.034976,0.8516,0.00053555,0.0003609,0.00068077,0.5301,0.05,0.0005228,1.0,-1.0,0.0,2.0,-1.0,-0.3184,2.0,0.0,0.7839,0.0,-1.614e-05,0.0,1.0,-1.0,-2.0,-2.0,0.8556,False,False,-1.0,0.0,73.44,75.76,False,1.0,neutral,0.0,0.0,0.205024,0.187661,trade,no,False,False,42.0,59.95,,0.854267,0.05,30.0,600.0,0.0,-7.0,0.467,-0.1245,-0.1032,-0.0898,False,,True,False,-30.0,2026-05-01 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4766019161399987,18,2026-W18,0.76,True,0.9999999340439865,5.915725474640107e-08,6.798747565243183e-09,0.6771979474948056,4.1201313037403064,0.9130744060321572
2026-05-01 17:00:06+00:00,2026-05-01 17:00,KXETHD-26MAY0114-T2309.99,2026-05-01T18:00:00Z,2301.45,2309.99,0.371,0.15,real,0.046852,1.1425,0.00050811,0.00048986,0.00046183,1.0607,0.05,0.00049878,1.0,0.0,1.0,0.0,1.0,0.1242,2.0,1.0,0.8199,0.0,1.681e-05,-1.0,0.0,0.0,0.0,0.0,0.2205,False,False,0.0,0.0,25.59,20.56,True,0.0,bullish,0.0,0.0,0.103148,0.085022,trade,no,False,False,41.0,59.86,,0.687654,0.05,30.0,600.0,0.0,0.0,0.5125,0.0399,0.2601,-0.0004,False,,True,False,-30.0,2026-05-01 17:00:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4870065872123546,18,2026-W18,0.85,True,0.9999998419095403,1.1552281352007719e-07,4.256764273999738e-08,0.6363192324344783,2.992227794497536,0.8252169045619958
2026-05-01 19:00:57+00:00,2026-05-01 19:00,KXETHD-26MAY0116-T2309.99,2026-05-01T20:00:00Z,2303.97,2309.99,0.2612,0.21,real,0.011686,1.4228,0.00025126,0.00021702,0.00042117,0.5153,0.04,0.00031409,1.0,-1.0,0.0,0.0,0.0,-0.0684,2.0,0.0,0.4978,0.0,2.713e-05,0.0,0.0,0.0,0.0,0.0,0.095,False,False,1.0,0.0,34.57,34.64,False,0.0,bullish,0.0,0.0,0.18,0.162963,trade,no,False,False,68.0,59.0,,0.857143,0.05,30.0,600.0,0.0,0.0,0.5125,-0.2213,-0.0676,-0.0481,False,,False,True,7.97,2026-05-01 19:00:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4710317119881282,18,2026-W18,0.79,True,0.9999887973476923,6.897721100001504e-07,1.0512880202523307e-05,0.6176227862807334,1.5403190635138042,0.7260087653014948
2026-05-01 20:21:14+00:00,2026-05-01 20:00,KXETHD-26MAY0117-T2299.99,2026-05-01T21:00:00Z,2300.03,2299.99,-0.0017,0.44,real,0.516854,-0.0135,0.00023656,0.00023826,,,0.03,0.00023826,1.0,0.0,1.0,0.0,0.0,-0.0288,2.0,0.0,0.7931,0.0,4.225e-05,1.0,0.0,0.0,0.0,0.0,-0.1083,False,False,1.0,1.0,12.71,33.86,False,0.0,bullish,0.0,0.0,0.076854,0.044606,trade,yes,False,False,26.0,38.72,,0.137239,0.05,30.0,600.0,0.0,2.0,0.5854,-0.1471,-0.1076,-0.1076,False,,False,False,-30.0,2026-05-01 20:21:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5428792894267085,18,2026-W18,0.44,True,0.9281112664061291,1.8982087812199988e-05,0.07186975150606856,0.5995417079801463,-0.463864580541145,0.3645640074211501
2026-05-02 03:05:22+00:00,2026-05-02 03:00,KXETHD-26MAY0200-T2309.99,2026-05-02T04:00:00Z,2304.59,2309.99,0.2345,0.14,real,0.035717,1.3002,0.0003021,0.00038063,0.00029342,1.2972,0.05,0.00035854,0.0,-1.0,0.0,1.0,0.0,-0.0118,2.0,0.0,0.2698,0.0,3.3e-06,1.0,0.0,0.0,0.0,0.0,0.0458,False,False,-1.0,-1.0,81.04,85.32,True,0.0,bullish,0.0,0.0,0.104283,0.086873,trade,no,False,False,41.0,54.59,,0.744882,0.05,30.0,600.0,0.0,-2.0,0.4797,0.3151,0.0369,0.0612,False,,False,True,4.88,2026-05-02 03:05:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4690257075228479,18,2026-W18,0.86,True,0.969066287666758,1.833875496609042e-05,0.03091537357827009,0.5954732411297126,-0.6849586310479996,0.6051511281396399
2026-05-02 13:32:01+00:00,2026-05-02 13:00,KXETHD-26MAY0210-T2309.99,2026-05-02T14:00:00Z,2307.44,2309.99,0.1105,0.2,real,0.128829,1.0992,0.00021862,0.00022823,0.00024817,0.9197,0.06,0.00025002,0.0,-1.0,0.0,0.0,0.0,0.0224,2.0,0.0,0.3555,0.0,1.433e-05,0.0,0.0,0.0,-1.0,-1.0,0.1493,False,False,0.0,0.0,65.52,74.08,False,1.0,bullish,0.0,0.0,0.071171,0.048315,trade,no,False,False,41.0,27.94,,0.355854,0.05,30.0,600.0,0.0,-4.0,0.375,0.0919,-0.071,0.0,False,,False,True,7.5,2026-05-02 13:32:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458163430718723,18,2026-W18,0.8,True,0.9998469946096269,6.972616439071523e-07,0.00015230812872183083,0.36059090405622524,-0.5259699372112969,0.9042420461634383
2026-05-02 15:04:19+00:00,2026-05-02 15:00,KXETHD-26MAY0212-T2309.99,2026-05-02T16:00:00Z,2306.42,2309.99,0.1548,0.14,real,0.034165,1.2941,0.00016654,0.00019401,0.00019203,1.0103,0.1,0.00021093,0.0,-1.0,0.0,1.0,-1.0,-0.1744,2.0,-1.0,1.0,0.0,1.911e-05,0.0,0.0,0.0,0.0,0.0,0.0406,False,False,0.0,0.0,49.76,52.82,False,0.0,bullish,0.0,0.0,0.105835,0.088525,trade,no,False,False,42.0,55.62,,0.755962,0.05,30.0,600.0,0.0,0.0,0.5125,0.0113,-0.0641,-0.0433,False,,False,True,4.88,2026-05-02 15:04:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458163430718723,18,2026-W18,0.86,True,0.9999260561022123,8.047367636096865e-07,7.313916101189222e-05,0.39620205986074597,-0.27717458529652017,0.9471199244570258
2026-05-02 18:05:44+00:00,2026-05-02 18:00,KXETHD-26MAY0215-T2309.99,2026-05-02T19:00:00Z,2304.95,2309.99,0.2187,0.18,real,0.017302,2.0813,0.00015272,0.00017067,0.00032412,0.5266,0.02,0.00023758,0.0,0.0,1.0,0.0,0.0,0.0329,2.0,0.0,0.1046,0.0,5.12e-06,0.0,0.0,0.0,0.0,0.0,-0.0157,False,False,1.0,1.0,0.0,9.98,False,0.0,bullish,0.0,0.0,0.15,0.132963,trade,no,False,False,41.0,54.23,,0.833333,0.05,30.0,600.0,0.0,4.0,0.5496,-0.091,-0.0152,-0.0139,False,,False,True,6.59,2026-05-02 18:05:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4648213438256344,18,2026-W18,0.8200000000000001,True,0.9999722025624093,1.007891819169058e-06,2.678954577018297e-05,0.32973650807923566,-0.24404679011962926,0.9013187812642067
2026-05-02 21:51:07+00:00,2026-05-02 21:00,KXETHD-26MAY0218-T2329.99,2026-05-02T22:00:00Z,2326.0,2329.99,0.1717,0.28,real,0.23114,0.3408,0.00113949,0.00183796,0.00099069,1.8552,0.06,0.00156857,1.0,-1.0,0.0,0.0,0.0,-0.0481,2.0,-1.0,0.9105,0.0,1.041e-05,0.0,0.0,0.0,0.0,0.0,0.0997,False,False,-1.0,0.0,54.93,69.81,True,1.0,bullish,0.0,0.0,0.04886,0.02142,trade,no,False,False,42.0,8.83,,0.174501,0.05,30.0,600.0,3.0,-6.0,0.5143,0.6119,-0.1806,-0.1798,False,,False,True,11.67,2026-05-02 21:51:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4751352765764682,18,2026-W18,0.72,True,0.9999999984534611,1.5465359772322363e-09,3.6103992111062226e-39,0.31426900211934733,0.8702929471098635,0.6853494914520646
2026-05-02 22:03:47+00:00,2026-05-02 22:00,KXETHD-26MAY0219-T2329.99,2026-05-02T23:00:00Z,2323.66,2329.99,0.2724,0.2,real,0.161411,0.5805,0.00115353,0.00102045,0.00043115,2.3668,0.09,0.00082253,1.0,-1.0,0.0,0.0,0.0,0.014,2.0,0.0,0.5789,0.0,1.259e-05,1.0,0.0,0.0,0.0,0.0,0.0692,False,False,-1.0,0.0,51.67,57.35,False,1.0,bullish,0.0,0.0,0.038589,0.014114,trade,no,False,False,43.0,56.18,,0.192946,0.05,30.0,600.0,3.0,-4.0,0.5448,0.4947,-0.0816,-0.046,False,,False,True,7.5,2026-05-02 22:03:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4752376700421117,18,2026-W18,0.8,True,0.9999999970146689,2.985332898243313e-09,2.000195379072889e-35,0.45162366224384526,1.368620399207341,0.66270294991996
2026-05-03 04:01:20+00:00,2026-05-03 04:00,KXETHD-26MAY0301-T2299.99,2026-05-03T05:00:00Z,2301.73,2299.99,-0.0754,0.74,real,0.801282,-0.5869,0.00021917,0.00021361,0.00015322,1.3942,0.22,0.00024698,1.0,1.0,2.0,1.0,1.0,0.1893,2.0,-1.0,0.9861,-1.0,7.599e-05,-1.0,0.0,0.0,1.0,1.0,-0.1904,False,False,0.0,1.0,18.38,9.8,True,-1.0,neutral,0.0,0.0,0.046282,0.017814,trade,yes,False,False,40.0,58.61,,0.178008,0.05,30.0,600.0,0.0,5.0,0.6447,0.0687,0.0348,0.0348,False,,True,True,10.54,2026-05-03 04:01:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581719735957929,18,2026-W18,0.74,True,0.999989062885203,9.827328340861528e-07,9.954381972565473e-06,0.3791126175423011,-2.190347711864192,0.0636363636363646
2026-05-03 06:05:43+00:00,2026-05-03 06:00,KXETHD-26MAY0303-T2299.99,2026-05-03T07:00:00Z,2302.49,2299.99,-0.1086,0.73,real,0.89911,-0.9547,0.00011173,5.68e-05,0.00024084,0.2358,0.22,0.00022734,1.0,-1.0,0.0,2.0,-1.0,-0.1919,2.0,-1.0,0.9953,-1.0,6.798e-05,0.0,0.0,0.0,1.0,1.0,-0.1671,False,False,0.0,0.0,68.4,73.0,False,-1.0,neutral,0.0,0.0,0.15411,0.125313,trade,yes,False,False,38.0,54.23,,0.570777,0.05,30.0,600.0,0.0,3.0,0.6369,-0.0074,-0.0178,-0.0178,False,,True,True,11.1,2026-05-03 06:05:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5286138753681462,18,2026-W18,0.73,True,0.9999892958300823,9.272532690503616e-07,9.776916652273366e-06,0.3125174179549546,-1.9975456440947634,0.15566796964819535
