logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,p_eth,week,yw,be,agree
2026-05-07 18:00:47+00:00,2026-05-07 18:00,KXETHD-26MAY0715-T2309.99,2026-05-07T19:00:00Z,2300.79,2309.99,0.3999,0.23,real,0.128145,0.8645,0.00106424,0.00068981,0.00070226,0.9823,0.03,0.00071454,-1.0,-1.0,0.0,2.0,0.0,-0.0952,2.0,0.0,0.6012,-1.0,9.767e-05,1.0,0.0,0.0,0.0,0.0,-0.3683,False,False,-1.0,-1.0,87.71,63.63,False,0.0,bearish,0.0,0.0,0.131855,0.109831,trade,no,False,False,37.0,59.17,,0.538185,0.05,30.0,600.0,-3.0,-1.0,0.3854,0.454,0.4211,0.2658,False,,False,True,8.96,2026-05-07 18:00:47+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.26,3.94,False,False,False,,,36.74,0.0606,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5268015905652715,19,2026-W19,0.77,False
2026-05-07 19:01:44+00:00,2026-05-07 19:00,KXETHD-26MAY0717-T2309.99,2026-05-07T21:00:00Z,2295.82,2309.99,0.6172,0.14,real,0.064637,0.919,0.00065552,0.00083452,0.00052381,1.5932,0.05,0.00073308,-1.0,-1.0,0.0,2.0,0.0,0.0192,2.0,0.0,0.5626,-1.0,0.0001,0.0,0.0,0.0,1.0,1.0,-0.4394,False,False,0.0,-1.0,71.92,73.24,True,0.0,bearish,0.0,0.0,0.115363,0.09706,trade,no,False,False,57.0,118.21,,0.699167,0.05,30.0,600.0,-3.0,0.0,0.3176,-0.2683,0.2352,-0.1087,False,,False,True,4.88,2026-05-07 19:01:44+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.479,3.732,False,False,False,,,37.51,0.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5272467940988078,19,2026-W19,0.86,False
2026-05-07 19:02:49+00:00,2026-05-07 19:00,KXETHD-26MAY0716-T2289.99,2026-05-07T20:00:00Z,2293.78,2289.99,-0.1654,0.68,real,0.746479,-0.3188,0.00068752,0.00090192,0.00046823,1.9262,0.03,0.00074671,-1.0,-1.0,0.0,2.0,0.0,-0.093,2.0,0.0,0.5481,-1.0,0.0001,0.0,0.0,0.0,1.0,1.0,-0.5957,False,False,1.0,-1.0,56.11,67.97,True,-1.0,bearish,0.0,0.0,0.051479,0.021247,trade,yes,False,False,57.0,57.13,,0.160871,0.05,30.0,600.0,-4.0,5.0,0.4799,-0.4073,0.0716,-0.2718,False,,True,True,14.12,2026-05-07 19:02:49+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.569,3.647,False,False,False,,,37.51,0.1472,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5272467940988078,19,2026-W19,0.68,True
2026-05-07 21:05:04+00:00,2026-05-07 21:00,KXETHD-26MAY0718-T2289.99,2026-05-07T22:00:00Z,2290.03,2289.99,-0.0016,0.56,real,0.661538,-0.011,0.00034552,0.00023188,1.415e-05,16.3834,0.14,0.00023188,-1.0,0.0,1.0,2.0,-1.0,-0.1463,2.0,0.0,0.4081,-1.0,0.0001,0.0,0.0,0.0,1.0,1.0,-0.4799,False,False,1.0,1.0,0.2,14.37,False,-1.0,bearish,0.0,0.0,0.086538,0.05429,trade,yes,False,False,35.0,54.89,,0.196678,0.05,30.0,600.0,-4.0,6.0,0.4799,-0.178,0.0,0.0,False,,False,False,-30.0,2026-05-07 21:05:04+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.736,3.488,False,False,False,,,39.09,0.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541176598925337,19,2026-W19,0.56,True
2026-05-07 22:04:32+00:00,2026-05-07 22:00,KXETHD-26MAY0719-T2289.99,2026-05-07T23:00:00Z,2285.86,2289.99,0.1806,0.22,real,0.218812,0.5654,0.0005202,0.00049228,0.000314,1.5678,0.13,0.0004661,-1.0,0.0,1.0,2.0,-1.0,-0.1207,2.0,0.0,0.4782,-1.0,0.0001,0.0,0.0,0.0,1.0,1.0,-0.5136,False,False,1.0,1.0,16.52,34.88,False,-1.0,bearish,0.0,0.0,0.081188,0.054829,trade,no,False,False,35.0,55.39,,0.28487,0.05,30.0,600.0,-4.0,5.0,0.4799,-0.3362,-0.2357,-0.2466,False,,False,True,8.46,2026-05-07 22:04:32+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.921,3.313,False,False,False,,,40.28,0.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556885978284358,19,2026-W19,0.78,False
2026-05-07 23:18:29+00:00,2026-05-07 23:00,KXETHD-26MAY0720-T2289.99,2026-05-08T00:00:00Z,2287.68,2289.99,0.1011,0.36,real,0.180646,0.5141,0.00024347,0.00019274,0.00043789,0.4401,0.08,0.00036347,-1.0,-1.0,0.0,2.0,-1.0,-0.1615,2.0,0.0,0.5865,-1.0,0.0001,-1.0,0.0,0.0,0.0,0.0,-0.2653,False,False,0.0,0.0,43.37,39.54,False,0.0,bearish,0.0,0.0,0.234354,0.20968,trade,no,False,False,35.0,41.48,,0.585886,0.05,30.0,600.0,-4.0,2.0,0.3741,0.2139,0.0144,0.0,False,,True,False,-30.0,2026-05-07 23:18:29+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.84,3.389,False,False,False,,,41.22,0.0014,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5227426095208287,19,2026-W19,0.64,False
2026-05-08 00:38:55+00:00,2026-05-08 00:00,KXETHD-26MAY0721-T2289.99,2026-05-08T01:00:00Z,2287.53,2289.99,0.1075,0.31,real,0.264006,0.6457,0.00042155,0.00045152,0.0004725,0.9556,0.03,0.00047744,-1.0,0.0,1.0,1.0,1.0,0.288,2.0,0.0,0.5868,-1.0,0.0001,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,0.0,58.17,75.36,True,-1.0,bearish,0.0,0.0,0.075994,0.047904,trade,no,False,False,35.0,21.02,,0.233827,0.05,30.0,600.0,-4.0,2.0,0.3741,-0.1845,-0.2388,-0.0821,False,,False,True,13.48,2026-05-08 00:38:55+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.846,3.383,False,False,False,,,41.39,0.0423,-0.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5474358924870895,19,2026-W19,0.69,False
2026-05-08 01:03:25+00:00,2026-05-08 01:00,KXETHD-26MAY0722-T2289.99,2026-05-08T02:00:00Z,2287.63,2289.99,0.1033,0.34,real,0.190298,0.3036,0.00042427,0.00047299,0.00033306,1.4201,0.18,0.00059535,0.0,-1.0,0.0,1.0,0.0,0.0245,2.0,0.0,0.4863,-1.0,0.0001,0.0,0.0,0.0,0.0,0.0,-0.0182,False,False,0.0,0.0,51.15,41.27,False,-1.0,bearish,0.0,0.0,0.254702,0.229582,trade,no,False,False,36.0,56.51,,0.59233,0.05,30.0,600.0,-4.0,2.0,0.3741,-0.1222,0.133,0.1764,False,,False,True,15.45,2026-05-08 01:03:25+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.842,3.387,False,False,False,,,42.6,0.0028,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5570792366314742,19,2026-W19,0.6599999999999999,False
2026-05-08 02:00:50+00:00,2026-05-08 01:00,KXETHD-26MAY0723-T2289.99,2026-05-08T03:00:00Z,2283.93,2289.99,0.2652,0.19,real,0.080304,1.145,0.00039116,0.00031123,0.00039242,0.7931,0.13,0.00039589,-1.0,-1.0,0.0,2.0,-1.0,-0.1233,2.0,0.0,0.5306,-1.0,0.0001,0.0,0.0,0.0,0.0,0.0,-0.0546,False,False,0.0,0.0,27.91,31.13,False,-1.0,bearish,0.0,0.0,0.189696,0.170423,trade,no,False,False,35.0,59.11,,0.743906,0.05,30.0,600.0,-4.0,3.0,0.359,-0.0582,-0.0569,0.0407,False,,False,True,7.04,2026-05-08 02:00:50+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,2.007,3.231,False,False,False,,,42.74,0.4823,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5563267071915378,19,2026-W19,0.81,False
2026-05-08 02:18:32+00:00,2026-05-08 02:00,KXETHD-26MAY0723-T2269.99,2026-05-08T03:00:00Z,2273.73,2269.99,-0.1645,0.69,real,0.757746,-0.4718,0.00064039,0.00072182,0.00051586,1.3993,0.01,0.00064548,-1.0,1.0,3.0,1.0,1.0,0.1236,2.0,0.0,0.2881,-1.0,0.0001,0.0,-1.0,1.0,2.0,2.0,-0.3827,False,False,1.0,1.0,8.26,22.9,False,-1.0,bearish,0.0,0.0,0.052746,0.022773,trade,yes,False,False,36.0,41.42,,0.17015,0.05,30.0,600.0,-4.0,12.0,0.4799,-0.6579,-0.3204,-0.372,False,,True,True,13.48,2026-05-08 02:18:32+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,2.465,2.797,False,False,False,,,43.96,0.0814,-0.22,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5563267071915378,19,2026-W19,0.69,True
2026-05-08 03:04:02+00:00,2026-05-08 03:00,KXETHD-26MAY0800-T2269.99,2026-05-08T04:00:00Z,2274.57,2269.99,-0.2016,0.7,real,0.757746,-0.5278,0.00062905,0.00065171,0.00051464,1.2664,0.02,0.00060873,-1.0,1.0,3.0,1.0,1.0,0.1416,2.0,0.0,0.2646,-1.0,9.3e-05,0.0,-1.0,1.0,2.0,2.0,-0.2581,False,False,1.0,1.0,18.39,33.36,False,-1.0,bearish,0.0,0.0,0.042746,0.013046,trade,yes,False,False,35.0,55.9,,0.142488,0.05,30.0,600.0,-4.0,8.0,0.4799,-0.3502,-0.3388,-0.2396,False,,True,True,12.86,2026-05-08 03:04:02+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,2.427,2.833,False,False,False,,,45.1,0.0039,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5332343722823242,19,2026-W19,0.7,True
2026-05-08 11:02:25+00:00,2026-05-08 11:00,KXETHD-26MAY0808-T2299.99,2026-05-08T12:00:00Z,2289.12,2299.99,0.4749,0.11,real,0.01,1.4338,0.0003475,0.00040949,0.00050928,0.8041,0.14,0.00051866,0.0,0.0,1.0,2.0,1.0,0.168,2.0,0.0,0.4953,0.0,4.537e-05,0.0,1.0,-1.0,-2.0,-2.0,0.5337,False,False,0.0,-1.0,82.19,86.64,True,1.0,bearish,0.0,0.0,0.15,0.132963,trade,no,False,False,38.0,57.53,,0.833333,0.05,30.0,600.0,-3.0,-6.0,0.2059,0.1689,-0.0044,0.0494,False,,False,True,3.71,2026-05-08 11:02:25+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.776,3.45,False,False,True,,,44.92,0.0119,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44888226992192654,19,2026-W19,0.89,True
2026-05-08 12:00:01+00:00,2026-05-08 11:00,KXETHD-26MAY0809-T2299.99,2026-05-08T13:00:00Z,2295.49,2299.99,0.1962,0.3,real,0.149792,0.57,0.00040144,0.00043273,0.00048278,0.8963,0.05,0.00048281,0.0,-1.0,0.0,2.0,0.0,0.0412,2.0,-1.0,0.9282,0.0,4.451e-05,0.0,1.0,-1.0,-2.0,-2.0,0.7553,False,False,-1.0,-1.0,91.44,84.81,False,1.0,bearish,0.0,0.0,0.175208,0.151293,trade,no,False,False,38.0,59.94,,0.539101,0.05,30.0,600.0,-2.0,-10.0,0.3182,0.0741,0.068,0.0144,False,,False,True,12.86,2026-05-08 12:00:01+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.494,3.718,False,False,True,,,44.05,0.8129,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5220051987054274,19,2026-W19,0.7,False
2026-05-08 13:07:22+00:00,2026-05-08 13:00,KXETHD-26MAY0810-T2279.99,2026-05-08T14:00:00Z,2280.66,2279.99,-0.0293,0.52,real,0.757746,-0.0346,0.00039136,0.00041115,0.00080634,0.5099,0.03,0.00153732,0.0,0.0,1.0,2.0,-1.0,-0.149,2.0,0.0,0.4373,-1.0,0.00014135,0.0,0.0,0.0,0.0,0.0,0.0652,False,False,1.0,1.0,0.0,19.96,False,0.0,bearish,0.0,0.0,0.222746,0.190274,trade,yes,False,False,38.0,52.59,,0.464055,0.05,30.0,600.0,-3.0,4.0,0.5492,-0.5121,-0.2161,-0.203,False,,False,False,-30.0,2026-05-08 13:07:22+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,2.153,3.092,False,False,True,,,41.96,0.0033,-0.19,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5297528564946669,19,2026-W19,0.52,True
2026-05-08 14:02:18+00:00,2026-05-08 14:00,KXETHD-26MAY0811-T2279.99,2026-05-08T15:00:00Z,2275.99,2279.99,0.1758,0.39,real,0.237322,0.4977,0.00061804,0.00046147,0.00082828,0.5571,0.04,0.00068358,0.0,0.0,1.0,2.0,-1.0,-0.1219,2.0,-1.0,1.0,-1.0,0.00014262,-1.0,0.0,0.0,0.0,0.0,-0.0975,False,False,1.0,1.0,14.9,13.12,False,-1.0,bearish,0.0,0.0,0.187678,0.160576,trade,no,False,False,38.0,57.64,,0.457752,0.05,30.0,600.0,-4.0,3.0,0.359,-0.0185,-0.0198,-0.0553,False,,True,False,-30.0,2026-05-08 14:02:18+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,2.363,2.893,False,False,True,,,42.34,0.002,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5033212127535999,19,2026-W19,0.61,False
2026-05-08 15:25:19+00:00,2026-05-08 15:00,KXETHD-26MAY0812-T2279.99,2026-05-08T16:00:00Z,2275.21,2279.99,0.2101,0.28,real,0.132851,0.5732,0.00084633,0.00068608,0.00061207,1.1209,0.03,0.00067646,1.0,0.0,1.0,1.0,0.0,-0.0077,2.0,-1.0,0.8612,-1.0,0.00014164,0.0,0.0,0.0,0.0,0.0,-0.0944,False,False,1.0,1.0,16.57,34.13,False,0.0,bearish,0.0,0.0,0.177149,0.154871,trade,no,False,False,37.0,34.63,,0.600504,0.05,30.0,600.0,-4.0,3.0,0.359,-0.4549,-0.2533,-0.2039,False,,True,False,-30.0,2026-05-08 15:25:19+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,2.398,2.86,False,False,True,,,41.39,0.3729,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47373215614443587,19,2026-W19,0.72,True
2026-05-08 16:12:14+00:00,2026-05-08 16:00,KXETHD-26MAY0813-T2299.99,2026-05-08T17:00:00Z,2290.41,2299.99,0.4182,0.15,real,0.037007,0.9528,0.00059648,0.00065176,0.00058289,1.1182,0.02,0.00063405,1.0,-1.0,0.0,2.0,0.0,-0.0289,2.0,-1.0,1.0,-1.0,0.00011901,1.0,0.0,0.0,-1.0,-1.0,0.536,False,False,-1.0,-1.0,90.38,72.48,False,1.0,bearish,0.0,0.0,0.13,0.112963,trade,no,False,False,39.0,47.71,,0.8125,0.05,30.0,600.0,-2.0,-3.0,0.3869,0.1893,-0.0981,0.0349,False,,False,True,5.29,2026-05-08 16:12:14+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.718,3.505,False,False,True,,,39.8,0.8084,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5079330107893189,19,2026-W19,0.85,False
2026-05-08 17:01:00+00:00,2026-05-08 16:00,KXETHD-26MAY0814-T2299.99,2026-05-08T18:00:00Z,2290.68,2299.99,0.4065,0.12,real,0.020337,1.2387,0.00046212,0.00033221,0.00044968,0.7388,0.04,0.00039496,1.0,-1.0,0.0,2.0,0.0,-0.0176,2.0,0.0,0.7208,-1.0,0.00014352,1.0,0.0,0.0,-1.0,-1.0,0.4255,False,False,0.0,-1.0,83.25,85.02,True,1.0,bearish,0.0,0.0,0.11,0.092963,trade,no,False,False,39.0,58.94,,0.785714,0.05,30.0,600.0,-2.0,-1.0,0.4902,0.0725,-0.0079,-0.0794,False,,True,False,-30.0,2026-05-08 17:01:00+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,1.707,3.516,False,False,True,,,39.8,1.994,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4721326390142343,19,2026-W19,0.88,True
2026-05-08 18:03:46+00:00,2026-05-08 18:00,KXETHD-26MAY0815-T2319.99,2026-05-08T19:00:00Z,2310.63,2319.99,0.4052,0.18,real,0.081955,0.5551,0.00093774,0.00119256,0.00058942,2.0233,0.04,0.00097196,1.0,-1.0,0.0,4.0,-1.0,-0.116,2.0,0.0,0.4,-1.0,0.00014116,1.0,1.0,-1.0,-2.0,-2.0,1.0786,False,False,-1.0,-1.0,85.21,78.57,False,1.0,bearish,0.0,0.0,0.133045,0.113672,trade,no,False,False,40.0,56.19,,0.665226,0.05,30.0,600.0,0.0,-7.0,0.4058,-0.0502,-0.1608,0.1722,False,,False,True,6.59,2026-05-08 18:03:46+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,0.829,4.349,False,False,True,,,35.25,0.0024,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46395326296017847,19,2026-W19,0.8200000000000001,True
2026-05-08 19:00:33+00:00,2026-05-08 19:00,KXETHD-26MAY0817-T2329.99,2026-05-08T21:00:00Z,2312.97,2329.99,0.7357,0.12,real,0.01,1.2027,0.00056905,0.00046758,0.00057089,0.819,0.17,0.00060621,1.0,-1.0,0.0,2.0,0.0,0.0708,2.0,0.0,0.3461,-1.0,0.00013942,0.0,1.0,-1.0,-2.0,-2.0,1.1957,False,False,0.0,0.0,77.1,84.91,False,1.0,bearish,0.0,0.0,0.175,0.157963,trade,no,False,False,67.0,119.41,,0.853659,0.05,30.0,600.0,0.0,-5.0,0.4058,-0.2737,-0.2548,-0.1424,False,,False,True,4.09,2026-05-08 19:00:33+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,0.726,4.446,False,False,True,,,34.05,0.0006,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4646476619969608,19,2026-W19,0.88,True
2026-05-08 19:01:36+00:00,2026-05-08 19:00,KXETHD-26MAY0816-T2319.99,2026-05-08T20:00:00Z,2312.84,2319.99,0.3093,0.15,real,0.059828,0.9226,0.00056686,0.00046678,0.0003901,1.1966,0.11,0.00047636,1.0,-1.0,0.0,2.0,0.0,0.0208,2.0,0.0,0.348,-1.0,0.00013942,0.0,1.0,-1.0,-2.0,-2.0,1.1929,False,False,0.0,0.0,76.93,84.85,False,1.0,bearish,0.0,0.0,0.160172,0.142174,trade,no,False,False,69.0,58.34,,0.781325,0.05,30.0,600.0,0.0,-5.0,0.4058,-0.2763,-0.2574,-0.145,False,,False,True,5.29,2026-05-08 19:01:36+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,0.732,4.44,False,False,True,,,34.05,0.0033,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4646476619969608,19,2026-W19,0.85,True
2026-05-08 22:03:41+00:00,2026-05-08 22:00,KXETHD-26MAY0819-T2319.99,2026-05-08T23:00:00Z,2316.56,2319.99,0.148,0.19,real,0.064252,0.5273,0.00036624,0.00042369,0.00022459,1.8865,0.13,0.00037392,1.0,-1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.5428,-1.0,8.1e-05,0.0,1.0,-1.0,-2.0,-2.0,1.0149,False,False,-1.0,-1.0,88.97,64.88,False,1.0,bearish,0.0,0.0,0.205748,0.18747,trade,no,False,False,40.0,56.27,,0.806856,0.05,30.0,600.0,0.0,-7.0,0.4058,0.3567,0.2707,0.2079,False,,False,True,7.04,2026-05-08 22:03:41+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,0.57,4.594,False,False,False,,,28.08,0.1242,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47282848181066905,19,2026-W19,0.81,True
2026-05-08 23:02:33+00:00,2026-05-08 23:00,KXETHD-26MAY0820-T2319.99,2026-05-09T00:00:00Z,2310.47,2319.99,0.4119,0.04,real,0.01,1.782,0.00027928,0.00026224,0.00030989,0.8462,0.21,0.00036243,1.0,-1.0,0.0,2.0,-1.0,-0.1079,2.0,0.0,0.5949,-1.0,8.367e-05,0.0,0.0,0.0,-1.0,-1.0,0.6488,False,False,1.0,0.0,44.29,51.19,False,0.0,bearish,0.0,0.0,0.115,0.097963,trade,no,False,False,40.0,57.4,,0.793103,0.05,30.0,600.0,0.0,-1.0,0.483,-0.1344,-0.1051,-0.0312,False,,False,True,1.25,2026-05-08 23:02:33+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,0.835,4.343,False,False,False,,,26.42,0.0085,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4869535085540419,19,2026-W19,0.96,True
2026-05-09 02:04:42+00:00,2026-05-09 02:00,KXETHD-26MAY0823-T2319.99,2026-05-09T03:00:00Z,2316.31,2319.99,0.1587,0.23,real,0.145042,0.8673,0.00044161,0.00040609,0.00028876,1.4063,0.01,0.00036177,1.0,-1.0,0.0,3.0,-1.0,-0.1935,2.0,1.0,0.9417,-1.0,0.0001,1.0,0.0,0.0,-1.0,-1.0,0.1796,False,False,-1.0,-1.0,86.42,83.41,False,1.0,bearish,0.0,0.0,0.064885,0.040235,trade,no,False,False,40.0,55.25,,0.282107,0.05,30.0,600.0,0.0,-4.0,0.3778,0.0298,-0.0721,0.0782,False,,False,True,8.96,2026-05-09 02:04:42+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,0.581,4.584,False,False,False,,,22.01,0.0416,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45289503452188806,19,2026-W19,0.77,True
2026-05-09 03:04:39+00:00,2026-05-09 03:00,KXETHD-26MAY0900-T2319.99,2026-05-09T04:00:00Z,2316.18,2319.99,0.1643,0.17,real,0.061847,1.3702,0.00034728,0.00021633,0.00023144,0.9347,0.07,0.00023701,1.0,-1.0,0.0,1.0,0.0,0.008,2.0,0.0,0.6375,-1.0,9.6e-05,0.0,0.0,0.0,-1.0,-1.0,0.1861,False,False,0.0,0.0,78.03,81.35,False,1.0,bearish,0.0,0.0,0.106099,0.086912,trade,no,False,False,40.0,55.29,,0.624115,0.05,30.0,600.0,0.0,-4.0,0.3778,-0.1254,-0.0362,0.0,False,,False,True,6.14,2026-05-09 03:04:39+00:00,,0.0,,,,,,,,,,,bearish,bearish,False,False,0.587,4.578,False,False,False,,,21.3,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4626726963866389,19,2026-W19,0.83,True
