dec,win,whipsaw_24h,late_rev_24h,bar_flip_1h,rv_ratio,ret_24h,abs_ret_24h,atr_ratio,range_pos_7d,dd_24h,year,day
2024-01-12 03:04:30+00:00,1.0,0.4895833333333333,0.0,3.0,0.7727986088271929,-0.9546019452468912,0.9546019452468912,1.2344775288099052,0.5531091392334596,-4.842727272727265,2024,2024-01-12
2024-01-12 03:19:30+00:00,1.0,0.4791666666666667,0.0,3.0,0.7360626833734979,-0.5922230467928724,0.5922230467928724,1.2344775288099052,0.5524723252860895,-4.849628099173553,2024,2024-01-12
2024-01-12 03:34:30+00:00,1.0,0.4791666666666667,0.0,2.0,0.7297101537046845,-0.9890346162115704,0.9890346162115704,1.2344775288099052,0.5519422825394767,-4.855371900826444,2024,2024-01-12
2024-01-12 03:49:30+00:00,0.0,0.4791666666666667,0.0,2.0,0.7173239982727846,-0.5946014632433938,0.5946014632433938,1.2344775288099052,0.5719656959384992,-4.638388429752071,2024,2024-01-12
2024-01-12 04:04:30+00:00,0.0,0.4895833333333333,0.0,2.0,0.7015516600682138,-0.8692147528605809,0.8692147528605809,1.143722651906354,0.5507868656170045,-4.867892561983467,2024,2024-01-12
2024-01-12 04:19:30+00:00,1.0,0.4791666666666667,0.0,2.0,0.7023812898309433,-0.9940627402300284,0.9940627402300284,1.143722651906354,0.5431679777915909,-4.950454545454541,2024,2024-01-12
2024-01-12 04:34:30+00:00,0.0,0.4791666666666667,0.0,3.0,0.6910763850440569,-0.757694816588117,0.757694816588117,1.143722651906354,0.5611226991759555,-4.755888429752064,2024,2024-01-12
2024-01-12 04:49:30+00:00,0.0,0.4791666666666667,0.0,3.0,0.6863423768014464,-0.9049301911918661,0.9049301911918661,1.143722651906354,0.5413814668075031,-4.969814049586773,2024,2024-01-12
2024-01-12 05:04:30+00:00,1.0,0.4791666666666667,0.0,2.0,0.6948958853787011,-0.799139298815954,0.799139298815954,1.064186640013631,0.5373108147786599,-5.013925619834703,2024,2024-01-12
2024-01-12 05:19:30+00:00,1.0,0.4895833333333333,0.0,3.0,0.6953116800366491,-0.513491674321287,0.513491674321287,1.064186640013631,0.5606822679728337,-4.760661157024804,2024,2024-01-12
2024-01-12 05:34:30+00:00,1.0,0.4895833333333333,0.0,2.0,0.6950896314633195,-0.3529845805909093,0.3529845805909093,1.064186640013631,0.5624268331280526,-4.7417561983471135,2024,2024-01-12
2024-01-12 05:49:30+00:00,1.0,0.4895833333333333,0.0,1.0,0.6976213900028106,0.1534197172538887,0.1534197172538887,1.064186640013631,0.5741525989254238,-4.614690082644635,2024,2024-01-12
2024-01-12 06:04:30+00:00,1.0,0.4791666666666667,0.0,1.0,0.6950378817154156,0.2643768481789488,0.2643768481789488,1.0158092983062967,0.5762003180256486,-4.592499999999989,2024,2024-01-12
2024-01-12 06:19:30+00:00,1.0,0.46875,0.0,0.0,0.6875241472682974,1.145992696235676,1.145992696235676,1.0158092983062967,0.5982123450387619,-4.353966942148757,2024,2024-01-12
2024-01-12 06:34:30+00:00,1.0,0.4583333333333333,0.0,0.0,0.6696601802337776,0.8450703611129873,0.8450703611129873,1.0158092983062967,0.5898517786938072,-4.444566115702475,2024,2024-01-12
2024-01-12 06:49:30+00:00,0.0,0.46875,0.0,1.0,0.6031569611848758,0.6132179635100821,0.6132179635100821,1.0158092983062967,0.5805417113135527,-4.545454545454541,2024,2024-01-12
2024-01-12 07:04:30+00:00,0.0,0.4583333333333333,0.0,1.0,0.6086691373203574,0.07803697711958879,0.07803697711958879,0.9643475294439422,0.5377588724961202,-5.009070247933877,2024,2024-01-12
2024-01-12 07:19:30+00:00,1.0,0.4479166666666667,0.0,1.0,0.6086602172315589,-0.2001668599623918,0.2001668599623918,0.9643475294439422,0.5413223613213705,-4.970454545454539,2024,2024-01-12
2024-01-12 07:34:30+00:00,1.0,0.4583333333333333,0.0,2.0,0.5904797939312549,-0.18160078354962916,0.18160078354962916,0.9643475294439422,0.5373432274646035,-5.013574380165286,2024,2024-01-12
2024-01-12 07:49:30+00:00,1.0,0.4583333333333333,0.0,2.0,0.5886650237417128,-0.4771883396216148,0.4771883396216148,0.9643475294439422,0.5138135240978782,-5.268553719008273,2024,2024-01-12
2024-01-12 08:04:30+00:00,0.0,0.4583333333333333,0.0,3.0,0.5915391497085479,-0.33886650434103993,0.33886650434103993,0.9530819823569151,0.5318330708541313,-5.073285123966942,2024,2024-01-12
2024-01-12 08:19:30+00:00,0.0,0.46875,0.0,4.0,0.5962272090952897,-0.6335448178223291,0.6335448178223291,0.9530819823569151,0.5289902876339889,-5.104090909090909,2024,2024-01-12
2024-01-12 08:34:30+00:00,0.0,0.46875,0.0,3.0,0.6089216865248517,-0.8748593593664977,0.8748593593664977,0.9530819823569151,0.5100669989284753,-5.309152892561975,2024,2024-01-12
2024-01-12 08:49:30+00:00,1.0,0.4583333333333333,0.0,2.0,0.605838134857069,-0.9593133290660583,0.9593133290660583,0.9530819823569151,0.5072051494224824,-5.340165289256193,2024,2024-01-12
2024-01-12 09:04:30+00:00,0.0,0.4583333333333333,0.0,2.0,0.6035387399666525,-0.8272636691533553,0.8272636691533553,0.9468279833370095,0.514623841246477,-5.259772727272738,2024,2024-01-12
2024-01-12 09:19:30+00:00,1.0,0.4583333333333333,0.0,2.0,0.6056639236913252,-1.2486593038641192,1.2486593038641192,0.9468279833370095,0.487732751684507,-5.551177685950403,2024,2024-01-12
2024-01-12 09:34:30+00:00,1.0,0.4479166666666667,0.0,2.0,0.622463195450128,-1.0576462348545812,1.0576462348545812,0.9468279833370095,0.5042765679160168,-5.371900826446286,2024,2024-01-12
2024-01-12 09:49:30+00:00,0.0,0.4479166666666667,0.0,3.0,0.6389515081040597,-0.42910598165611935,0.42910598165611935,0.9468279833370095,0.5557078739947301,-4.814566115702479,2024,2024-01-12
2024-01-12 10:04:30+00:00,0.0,0.4583333333333333,0.0,3.0,0.6456151812993309,-0.6061812399260069,0.6061812399260069,0.9845905019530984,0.5310303802198724,-5.0819834710743805,2024,2024-01-12
